bmUnit,settlementDate,settlementPeriod,pair_count,bid_mean,offer_mean,spread,accepted,accepted_up,accepted_down
E_ARBRB-1,2026-08-28,38,2,100.95,176.51,75.55999999999999,0,0,0
E_ARBRB-1,2026-08-28,39,2,95.1,166.69,71.59,0,0,0
E_ARBRB-1,2026-08-28,40,2,94.71,186.32,91.61,1,1,1
E_ARBRB-1,2026-08-28,41,2,115.38,203.62,88.24000000000001,1,1,1
E_ARBRB-1,2026-08-28,42,2,115.44,203.72,88.28,1,1,0
E_ARBRB-1,2026-08-28,43,2,84.63,165.85,81.22,1,0,0
E_ARBRB-1,2026-08-28,44,2,0.0,141.23,141.23,1,0,0
E_ARBRB-1,2026-08-28,45,2,0.0,147.17,147.17,0,0,0
E_ARBRB-1,2026-08-28,46,2,0.0,167.75,167.75,0,0,0
E_ARBRB-1,2026-08-28,47,2,61.73,121.52,59.79,0,0,0
E_ARBRB-1,2026-08-28,48,2,58.31,116.3,57.989999999999995,0,0,0
E_ARBRB-1,2026-08-29,1,2,66.85,131.01,64.16,0,0,0
E_ARBRB-1,2026-08-29,2,2,61.14,120.92,59.78,0,0,0
E_ARBRB-1,2026-08-29,3,2,57.12,116.07,58.949999999999996,1,0,1
E_ARBRB-1,2026-08-29,4,2,48.54,103.11,54.57,1,1,0
E_ARBRB-1,2026-08-29,5,2,50.71,105.98,55.27,1,1,1
E_ARBRB-1,2026-08-29,6,2,51.94,108.43,56.49000000000001,1,1,0
E_ARBRB-1,2026-08-29,7,2,48.0,103.35,55.349999999999994,0,0,0
E_ARBRB-1,2026-08-29,8,2,45.43,101.21,55.779999999999994,0,0,0
E_ARBRB-1,2026-08-29,9,2,44.93,100.66,55.73,0,0,0
E_ARBRB-1,2026-08-29,10,2,44.44,100.78,56.34,1,0,1
E_ARBRB-1,2026-08-29,11,2,51.94,108.02,56.08,1,1,1
E_ARBRB-1,2026-08-29,12,2,49.65,110.72,61.07,1,1,1
E_ARBRB-1,2026-08-29,13,2,43.37,102.88,59.51,1,1,0
E_ARBRB-1,2026-08-29,14,2,45.48,116.26,70.78,0,0,0
E_ARBRB-1,2026-08-29,15,2,69.52,148.67,79.14999999999999,1,1,1
E_ARBRB-1,2026-08-29,16,2,68.38,149.8,81.42000000000002,0,0,0
E_ARBRB-1,2026-08-29,17,2,68.64,149.39,80.74999999999999,0,0,0
E_ARBRB-1,2026-08-29,18,2,66.62,170.16,103.53999999999999,0,0,0
E_ARBRB-1,2026-08-29,19,2,93.76,184.94,91.17999999999999,0,0,0
E_ARBRB-1,2026-08-29,20,2,98.23,196.31,98.08,0,0,0
E_ARBRB-1,2026-08-29,21,2,101.91,182.46,80.55000000000001,0,0,0
E_ARBRB-1,2026-08-29,22,2,97.12,176.51,79.38999999999999,0,0,0
E_ARBRB-1,2026-08-29,23,2,104.7,181.64,76.93999999999998,0,0,0
E_ARBRB-1,2026-08-29,24,2,106.76,185.43,78.67,0,0,0
E_ARBRB-1,2026-08-29,25,2,109.57,194.51,84.94,0,0,0
E_ARBRB-1,2026-08-29,26,2,106.0,191.54,85.53999999999999,0,0,0
E_ARBRB-1,2026-08-29,27,2,100.18,181.05,80.87,0,0,0
E_ARBRB-1,2026-08-29,28,2,105.19,186.0,80.81,0,0,0
E_ARBRB-1,2026-08-29,29,2,95.1,168.19,73.09,1,1,1
E_ARBRB-1,2026-08-29,30,2,97.23,175.25,78.02,1,0,1
E_ARBRB-1,2026-08-29,31,2,106.4,186.2,79.79999999999998,1,0,1
E_ARBRB-1,2026-08-29,32,2,108.05,189.39,81.33999999999999,0,0,0
E_ARBRB-1,2026-08-29,33,2,108.81,191.72,82.91,0,0,0
E_ARBRB-1,2026-08-29,34,2,112.8,197.38,84.58,0,0,0
E_ARBRB-1,2026-08-29,35,2,114.05,197.69,83.64,0,0,0
E_ARBRB-1,2026-08-29,36,2,111.28,194.2,82.91999999999999,0,0,0
E_ARBRB-1,2026-08-29,37,2,102.13,184.18,82.05000000000001,0,0,0
E_ARBRB-1,2026-08-29,38,2,110.38,192.2,81.82,0,0,0
E_ARBRB-1,2026-08-29,39,2,103.34,185.17,81.82999999999998,0,0,0
E_ARBRB-1,2026-08-29,40,2,106.38,189.33,82.95000000000002,0,0,0
E_ARBRB-1,2026-08-29,41,2,100.43,179.0,78.57,0,0,0
E_ARBRB-1,2026-08-29,42,2,121.34,222.35,101.00999999999999,0,0,0
E_ARBRB-1,2026-08-29,43,2,114.63,220.7,106.07,0,0,0
E_ARBRB-1,2026-08-29,44,2,0.0,152.55,152.55,0,0,0
E_ARBRB-1,2026-08-29,45,2,0.0,158.82,158.82,0,0,0
E_ARBRB-1,2026-08-29,46,2,0.0,177.1,177.1,0,0,0
E_ARBRB-1,2026-08-29,47,2,98.94,180.73,81.78999999999999,0,0,0
E_ARBRB-1,2026-08-29,48,2,106.3,188.4,82.10000000000001,0,0,0
E_ARBRB-1,2026-08-30,1,2,112.31,194.69,82.38,0,0,0
E_ARBRB-1,2026-08-30,2,2,105.91,186.59,80.68,0,0,0
E_ARBRB-1,2026-08-30,3,2,112.72,204.78,92.06,0,0,0
E_ARBRB-1,2026-08-30,4,2,110.32,200.39,90.07,0,0,0
E_ARBRB-1,2026-08-30,5,2,105.15,197.24,92.09,0,0,0
E_ARBRB-1,2026-08-30,6,2,108.16,203.93,95.77000000000001,0,0,0
E_ARBRB-1,2026-08-30,7,2,103.59,189.34,85.75,0,0,0
E_ARBRB-1,2026-08-30,8,2,95.22,166.25,71.03,0,0,0
E_ARBRB-1,2026-08-30,9,2,85.5,155.04,69.53999999999999,0,0,0
E_ARBRB-1,2026-08-30,10,2,82.91,147.29,64.38,1,1,1
E_ARBRB-1,2026-08-30,11,2,89.64,158.8,69.16000000000001,0,0,0
E_ARBRB-1,2026-08-30,12,2,87.54,158.31,70.77,0,0,0
E_ARBRB-1,2026-08-30,13,2,94.69,179.07,84.38,0,0,0
E_ARBRB-1,2026-08-30,14,2,93.11,175.57,82.46,0,0,0
E_ARBRB-1,2026-08-30,15,2,100.44,179.4,78.96000000000001,0,0,0
E_ARBRB-1,2026-08-30,16,2,106.52,198.64,92.11999999999999,0,0,0
E_ARBRB-1,2026-08-30,17,2,110.1,190.74,80.64000000000001,0,0,0
E_ARBRB-1,2026-08-30,18,2,111.38,196.46,85.08000000000001,0,0,0
E_ARBRB-1,2026-08-30,19,2,118.92,210.24,91.32000000000001,0,0,0
E_ARBRB-1,2026-08-30,20,2,118.47,213.79,95.32,0,0,0
E_ARBRB-1,2026-08-30,21,2,121.08,215.1,94.02,0,0,0
E_ARBRB-1,2026-08-30,22,2,115.84,202.11,86.27000000000001,0,0,0
E_ARBRB-1,2026-08-30,23,2,115.58,205.99,90.41000000000001,0,0,0
E_ARBRB-1,2026-08-30,24,2,119.07,212.42,93.35,0,0,0
E_ARBRB-1,2026-08-30,25,2,112.93,206.01,93.07999999999998,0,0,0
E_ARBRB-1,2026-08-30,26,2,114.07,207.83,93.76000000000002,0,0,0
E_ARBRB-1,2026-08-30,27,2,107.22,191.24,84.02000000000001,0,0,0
E_ARBRB-1,2026-08-30,28,2,122.96,216.95,93.99,0,0,0
E_ARBRB-1,2026-08-30,29,2,124.24,220.98,96.74,0,0,0
E_ARBRB-1,2026-08-30,30,2,118.18,210.54,92.35999999999999,0,0,0
E_ARBRB-1,2026-08-30,31,2,108.64,198.73,90.08999999999999,0,0,0
E_ARBRB-1,2026-08-30,32,2,100.56,178.12,77.56,1,1,1
E_ARBRB-1,2026-08-30,33,2,100.88,183.76,82.88,0,0,0
E_ARBRB-1,2026-08-30,34,2,91.77,180.56,88.79,0,0,0
E_ARBRB-1,2026-08-30,35,2,112.54,201.25,88.71,0,0,0
E_ARBRB-1,2026-08-30,36,2,117.16,207.83,90.67000000000002,1,0,1
E_ARBRB-1,2026-08-30,37,2,120.02,210.21,90.19000000000001,1,1,1
E_ARBRB-1,2026-08-30,38,2,122.86,212.65,89.79,1,1,1
E_ARBRB-1,2026-08-30,39,2,117.39,205.47,88.08,1,1,1
E_ARBRB-1,2026-08-30,40,2,121.17,211.93,90.76,0,0,0
E_ARBRB-1,2026-08-30,41,2,122.34,220.87,98.53,0,0,0
E_ARBRB-1,2026-08-30,42,2,114.25,213.77,99.52000000000001,0,0,0
E_ARBRB-1,2026-08-30,43,2,117.6,218.16,100.56,0,0,0
E_ARBRB-1,2026-08-30,44,2,0.0,205.6,205.6,0,0,0
E_ARBRB-1,2026-08-30,45,2,0.0,189.9,189.9,0,0,0
E_ARBRB-1,2026-08-30,46,2,0.0,180.77,180.77,0,0,0
E_ARBRB-1,2026-08-30,47,2,97.74,172.01,74.27,0,0,0
E_ARBRB-1,2026-08-30,48,2,98.77,175.05,76.28000000000002,0,0,0
E_ARBRB-1,2026-08-31,1,2,93.29,164.43,71.14,0,0,0
E_ARBRB-1,2026-08-31,2,2,90.63,161.91,71.28,0,0,0
E_ARBRB-1,2026-08-31,3,2,89.52,160.3,70.78000000000002,0,0,0
E_ARBRB-1,2026-08-31,4,2,94.01,172.08,78.07000000000001,0,0,0
E_ARBRB-1,2026-08-31,5,2,95.36,174.11,78.75000000000001,0,0,0
E_ARBRB-1,2026-08-31,6,2,101.06,189.57,88.50999999999999,0,0,0
E_ARBRB-1,2026-08-31,7,2,91.85,160.66,68.81,0,0,0
E_ARBRB-1,2026-08-31,8,2,88.99,160.33,71.34000000000002,0,0,0
E_ARBRB-1,2026-08-31,9,2,84.15,173.73,89.57999999999998,0,0,0
E_ARBRB-1,2026-08-31,10,2,84.85,183.55,98.70000000000002,0,0,0
E_ARBRB-1,2026-08-31,11,2,104.05,186.69,82.64,0,0,0
E_ARBRB-1,2026-08-31,12,2,103.09,179.82,76.72999999999999,1,1,1
E_ARBRB-1,2026-08-31,13,2,116.74,206.97,90.23,1,1,1
E_ARBRB-1,2026-08-31,14,2,108.54,198.22,89.67999999999999,1,1,1
E_ARBRB-1,2026-08-31,15,2,108.61,196.45,87.83999999999999,1,1,1
E_ARBRB-1,2026-08-31,16,2,44.67,203.46,158.79000000000002,0,0,0
E_ARBRB-1,2026-08-31,17,2,65.97,162.95,96.97999999999999,0,0,0
E_ARBRB-1,2026-08-31,18,2,61.29,160.99,99.70000000000002,0,0,0
E_ARBRB-1,2026-08-31,19,2,46.73,119.08,72.35,0,0,0
E_ARBRB-1,2026-08-31,20,2,28.15,82.37,54.220000000000006,0,0,0
E_ARBRB-1,2026-08-31,21,2,8.92,60.98,52.059999999999995,0,0,0
E_ARBRB-1,2026-08-31,22,2,24.09,79.07,54.97999999999999,0,0,0
E_ARBRB-1,2026-08-31,23,2,27.09,82.73,55.64,0,0,0
E_ARBRB-1,2026-08-31,24,2,40.91,104.42,63.510000000000005,0,0,0
E_ARBRB-1,2026-08-31,25,2,35.03,91.43,56.400000000000006,0,0,0
E_ARBRB-1,2026-08-31,26,2,48.76,109.61,60.85,0,0,0
E_ARBRB-1,2026-08-31,27,2,50.21,111.25,61.04,0,0,0
E_ARBRB-1,2026-08-31,28,2,59.69,123.32,63.629999999999995,0,0,0
E_ARBRB-1,2026-08-31,29,2,72.17,142.22,70.05,0,0,0
E_ARBRB-1,2026-08-31,30,2,90.34,162.03,71.69,0,0,0
E_ARBRB-1,2026-08-31,31,2,101.44,182.75,81.31,0,0,0
E_ARBRB-1,2026-08-31,32,2,91.65,167.33,75.68,0,0,0
E_ARBRB-1,2026-08-31,33,2,95.43,171.9,76.47,0,0,0
E_ARBRB-1,2026-08-31,34,2,89.98,180.96,90.98,0,0,0
E_ARBRB-1,2026-08-31,35,2,91.64,181.32,89.67999999999999,0,0,0
E_ARBRB-1,2026-08-31,36,2,100.64,195.84,95.2,0,0,0
E_ARBRB-1,2026-08-31,37,2,122.49,215.03,92.54,0,0,0
E_ARBRB-1,2026-08-31,38,2,123.85,216.23,92.38,0,0,0
E_ARBRB-1,2026-08-31,39,2,125.04,218.7,93.65999999999998,0,0,0
E_ARBRB-1,2026-08-31,40,2,131.71,242.35,110.63999999999999,0,0,0
E_ARBRB-1,2026-08-31,41,2,117.52,211.92,94.39999999999999,0,0,0
E_ARBRB-1,2026-08-31,42,2,107.06,190.3,83.24000000000001,0,0,0
E_ARBRB-1,2026-08-31,43,2,111.6,217.64,106.03999999999999,0,0,0
E_ARBRB-1,2026-08-31,44,2,0.0,183.38,183.38,0,0,0
E_ARBRB-1,2026-08-31,45,2,0.0,168.36,168.36,0,0,0
E_ARBRB-1,2026-08-31,46,2,0.0,174.18,174.18,0,0,0
E_ARBRB-1,2026-08-31,47,2,101.21,175.86,74.65000000000002,0,0,0
E_ARBRB-1,2026-08-31,48,2,100.0,177.23,77.22999999999999,0,0,0
E_ARBRB-1,2026-09-01,1,2,96.37,174.63,78.25999999999999,0,0,0
E_ARBRB-1,2026-09-01,2,2,91.52,165.11,73.59000000000002,0,0,0
E_ARBRB-1,2026-09-01,3,2,91.85,164.93,73.08000000000001,0,0,0
E_ARBRB-1,2026-09-01,4,2,87.05,152.0,64.95,0,0,0
E_ARBRB-1,2026-09-01,5,2,73.77,134.93,61.16000000000001,0,0,0
E_ARBRB-1,2026-09-01,6,2,62.0,134.69,72.69,0,0,0
E_ARBRB-1,2026-09-01,7,2,84.56,149.18,64.62,0,0,0
E_ARBRB-1,2026-09-01,8,2,77.49,155.81,78.32000000000001,0,0,0
E_ARBRB-1,2026-09-01,9,2,80.04,159.74,79.7,0,0,0
E_ARBRB-1,2026-09-01,10,2,76.8,165.73,88.92999999999999,0,0,0
E_ARBRB-1,2026-09-01,11,2,109.37,197.51,88.13999999999999,0,0,0
E_ARBRB-1,2026-09-01,12,2,114.55,202.38,87.83,0,0,0
E_ARBRB-1,2026-09-01,13,2,114.33,207.43,93.10000000000001,0,0,0
E_ARBRB-1,2026-09-01,14,2,108.38,215.7,107.32,0,0,0
E_ARBRB-1,2026-09-01,15,2,95.6,189.28,93.68,0,0,0
E_ARBRB-1,2026-09-01,16,2,84.55,176.11,91.56000000000002,0,0,0
E_ARBRB-1,2026-09-01,17,2,79.82,171.1,91.28,0,0,0
E_ARBRB-1,2026-09-01,18,2,45.23,110.83,65.6,0,0,0
E_ARBRB-1,2026-09-01,19,2,41.06,110.3,69.24,0,0,0
E_ARBRB-1,2026-09-01,20,2,43.37,118.23,74.86000000000001,0,0,0
E_ARBRB-1,2026-09-01,21,2,19.97,72.9,52.93000000000001,0,0,0
E_ARBRB-1,2026-09-01,22,2,14.29,62.74,48.45,0,0,0
E_ARBRB-1,2026-09-01,23,2,16.01,58.02,42.010000000000005,0,0,0
E_ARBRB-1,2026-09-01,24,2,6.86,48.64,41.78,0,0,0
E_ARBRB-1,2026-09-01,25,2,18.57,61.17,42.6,0,0,0
E_ARBRB-1,2026-09-01,26,2,7.67,49.21,41.54,0,0,0
E_ARBRB-1,2026-09-01,27,2,-2.5,55.56,58.06,0,0,0
E_ARBRB-1,2026-09-01,28,2,-2.92,64.1,67.02,0,0,0
E_ARBRB-1,2026-09-01,29,2,3.29,73.88,70.58999999999999,0,0,0
E_ARBRB-1,2026-09-01,30,2,29.16,108.36,79.2,0,0,0
E_ARBRB-1,2026-09-01,31,2,20.41,105.39,84.98,0,0,0
E_ARBRB-1,2026-09-01,32,2,41.28,136.39,95.10999999999999,0,0,0
E_ARBRB-1,2026-09-01,33,2,85.08,167.15,82.07000000000001,0,0,0
E_ARBRB-1,2026-09-01,34,2,81.01,180.24,99.23,0,0,0
E_ARBRB-1,2026-09-01,35,2,92.72,191.29,98.57,0,0,0
E_ARBRB-1,2026-09-01,36,2,94.69,195.34,100.65,0,0,0
E_ARBRB-1,2026-09-01,37,2,120.74,219.18,98.44000000000001,0,0,0
E_ARBRB-1,2026-09-01,38,2,122.26,220.51,98.24999999999999,0,0,0
E_ARBRB-1,2026-09-01,39,2,128.1,227.31,99.21000000000001,0,0,0
E_ARBRB-1,2026-09-01,40,2,134.74,243.11,108.37,0,0,0
E_ARBRB-1,2026-09-01,41,2,124.4,227.62,103.22,0,0,0
E_ARBRB-1,2026-09-01,42,2,116.57,214.0,97.43,0,0,0
E_ARBRB-1,2026-09-01,43,2,119.65,226.05,106.4,0,0,0
E_ARBRB-1,2026-09-01,44,2,0.0,217.09,217.09,0,0,0
E_ARBRB-1,2026-09-01,45,2,0.0,199.33,199.33,0,0,0
E_ARBRB-1,2026-09-01,46,2,0.0,184.66,184.66,0,0,0
E_ARBRB-1,2026-09-01,47,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-01,48,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,1,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,2,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,3,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,4,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,5,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,6,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,7,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,8,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,9,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,10,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,11,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,12,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,13,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,14,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,15,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,16,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,17,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,18,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,19,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,20,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,21,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,22,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,23,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,24,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,25,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,26,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,27,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,28,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,29,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,30,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,31,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,32,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,33,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,34,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,35,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,36,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,37,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,38,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,39,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,40,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,41,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,42,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,43,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,44,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,45,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,46,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,47,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-02,48,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,1,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,2,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,3,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,4,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,5,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,6,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,7,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,8,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,9,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,10,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,11,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,12,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,13,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,14,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,15,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,16,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,17,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,18,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,19,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,20,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,21,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,22,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,23,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,24,2,-9999.0,9999.0,19998.0,0,0,0
E_ARBRB-1,2026-09-03,25,2,-39.97,59.61,99.58,0,0,0
E_ARBRB-1,2026-09-03,26,2,-47.79,206.71,254.5,0,0,0
E_ARBRB-1,2026-09-03,27,2,-39.38,198.42,237.79999999999998,0,0,0
E_ARBRB-1,2026-09-03,28,2,-54.7,199.28,253.98000000000002,0,0,0
E_ARBRB-1,2026-09-03,29,2,-45.14,197.66,242.8,0,0,0
E_ARBRB-1,2026-09-03,30,2,-14.22,188.5,202.72,0,0,0
E_ARBRB-1,2026-09-03,31,2,-9.36,187.98,197.33999999999997,0,0,0
E_ARBRB-1,2026-09-03,32,2,10.81,187.99,177.18,0,0,0
E_ARBRB-1,2026-09-03,33,2,34.85,189.11,154.26000000000002,0,0,0
E_ARBRB-1,2026-09-03,34,2,37.28,188.81,151.53,0,0,0
E_ARBRB-1,2026-09-03,35,2,37.28,198.81,161.53,0,0,0
E_ARBRB-1,2026-09-03,36,2,37.28,213.59,176.31,0,0,0
E_ARBRB-1,2026-09-03,37,2,37.28,216.55,179.27,0,0,0
E_ARBRB-1,2026-09-03,38,2,76.65,221.23,144.57999999999998,0,0,0
E_ARBRB-1,2026-09-03,39,2,74.58,221.36,146.78000000000003,0,0,0
E_ARBRB-1,2026-09-03,40,2,74.29,234.73,160.44,0,0,0
E_ARBRB-1,2026-09-03,41,2,76.16,225.71,149.55,0,0,0
E_ARBRB-1,2026-09-03,42,2,37.28,222.42,185.14,0,0,0
E_ARBRB-1,2026-09-03,43,2,37.28,237.58,200.3,0,0,0
E_ARBRB-1,2026-09-03,44,2,0.0,165.85,165.85,0,0,0
E_ARBRB-1,2026-09-03,45,2,0.0,177.46,177.46,0,0,0
E_ARBRB-1,2026-09-03,46,2,0.0,181.26,181.26,0,0,0
E_ARBRB-1,2026-09-03,47,2,72.15,206.16,134.01,0,0,0
E_ARBRB-1,2026-09-03,48,2,37.28,178.93,141.65,0,0,0
E_ARBRB-1,2026-09-04,1,2,37.28,201.39,164.10999999999999,0,0,0
E_ARBRB-1,2026-09-04,2,2,37.28,211.95,174.67,0,0,0
E_ARBRB-1,2026-09-04,3,2,37.28,191.82,154.54,0,0,0
E_ARBRB-1,2026-09-04,4,2,37.28,196.84,159.56,0,0,0
E_ARBRB-1,2026-09-04,5,2,37.28,181.06,143.78,0,0,0
E_ARBRB-1,2026-09-04,6,2,37.28,166.95,129.67,0,0,0
E_ARBRB-1,2026-09-04,7,2,9.4,184.01,174.60999999999999,0,0,0
E_ARBRB-1,2026-09-04,8,2,9.4,175.46,166.06,0,0,0
E_ARBRB-1,2026-09-04,9,2,9.4,171.45,162.04999999999998,0,0,0
E_ARBRB-1,2026-09-04,10,2,-18.49,166.68,185.17000000000002,0,0,0
E_ARBRB-1,2026-09-04,11,2,-18.49,165.05,183.54000000000002,0,0,0
E_ARBRB-1,2026-09-04,12,2,-18.49,175.04,193.53,0,0,0
E_ARBRB-1,2026-09-04,13,2,-18.49,177.57,196.06,0,0,0
E_ARBRB-1,2026-09-04,14,2,-18.49,187.11,205.60000000000002,0,0,0
E_ARBRB-1,2026-09-04,15,2,-18.49,193.08,211.57000000000002,0,0,0
E_ARNKB-2,2026-08-28,16,2,150.55,160.55,10.0,0,0,0
E_ARNKB-2,2026-08-28,17,2,91.3,101.3,10.0,0,0,0
E_ARNKB-2,2026-08-28,18,2,89.45,99.45,10.0,0,0,0
E_ARNKB-2,2026-08-28,19,2,82.45,92.45,10.0,0,0,0
E_ARNKB-2,2026-08-28,20,2,81.85000000000001,91.85000000000001,10.0,0,0,0
E_ARNKB-2,2026-08-28,21,2,129.45,139.45,10.0,0,0,0
E_ARNKB-2,2026-08-28,22,2,78.6,88.6,10.0,0,0,0
E_ARNKB-2,2026-08-28,23,2,77.55000000000001,87.55000000000001,10.0,0,0,0
E_ARNKB-2,2026-08-28,24,2,135.35,145.35,10.0,0,0,0
E_ARNKB-2,2026-08-28,25,2,78.85000000000001,88.85000000000001,10.0,0,0,0
E_ARNKB-2,2026-08-28,26,2,84.75,94.75,10.0,0,0,0
E_ARNKB-2,2026-08-28,27,2,76.15,86.15,10.0,0,0,0
E_ARNKB-2,2026-08-28,28,2,75.0,85.0,10.0,0,0,0
E_ARNKB-2,2026-08-28,29,2,119.85000000000001,129.85000000000002,10.000000000000014,0,0,0
E_ARNKB-2,2026-08-28,30,2,74.39999999999999,84.39999999999999,10.0,0,0,0
E_ARNKB-2,2026-08-28,31,2,74.10000000000001,84.10000000000001,10.0,0,0,0
E_ARNKB-2,2026-08-28,32,2,106.35,116.35,10.0,0,0,0
E_ARNKB-2,2026-08-28,33,2,64.25,74.25,10.0,0,0,0
E_ARNKB-2,2026-08-28,34,2,79.0,89.0,10.0,0,0,0
E_ARNKB-2,2026-08-28,35,2,78.35000000000001,88.35000000000001,10.0,0,0,0
E_ARNKB-2,2026-08-28,36,2,79.15,89.15,10.0,0,0,0
E_ARNKB-2,2026-08-28,37,2,80.65,90.65,10.0,0,0,0
E_ARNKB-2,2026-08-28,38,2,88.45,98.45,10.0,0,0,0
