power_mw,duration_hours,energy_mwh,classification,development_overall_absorbed_pct,development_days_meeting_target_pct,development_days80_pct,development_days90_pct,development_days95_pct,development_p05_daily_absorbed_pct,development_median_daily_absorbed_pct,locked_overall_absorbed_pct,locked_days_meeting_target_pct,locked_days80_pct,locked_days90_pct,locked_days95_pct,locked_p05_daily_absorbed_pct,locked_median_daily_absorbed_pct,full_overall_absorbed_pct,full_days_meeting_target_pct,full_days80_pct,full_days90_pct,full_days95_pct,power_limited_periods,energy_limited_periods,equivalent_full_cycles,grid_reset_import_mwh,grid_reset_export_mwh,mean_daily_grid_reset_import_mwh,ending_soc_pct,wind_share_pct,design_operating_mode
10.0,24.0,240.0,long-duration storage territory,96.7601774213621,96.11111111111111,98.61111111111111,96.11111111111111,90.55555555555556,90.5977461381548,100.0,96.93695021341334,94.44444444444444,97.77777777777777,94.44444444444444,88.88888888888889,89.21577233202494,100.0,96.80183661921737,95.77777777777777,98.44444444444444,95.77777777777777,90.22222222222223,358,11,38.242203331277466,6226.830142599767,4310.423952572817,13.83740031688837,45.677977659154635,0,grid_connected_daily_soc_restore_50pct
15.0,16.0,240.0,long-duration storage territory,99.29710198261564,99.72222222222223,99.72222222222223,99.72222222222223,98.61111111111111,100.0,100.0,99.70049312718238,100.0,100.0,100.0,100.0,99.72811978363549,100.0,99.39216724299628,99.77777777777777,99.77777777777777,99.77777777777777,98.88888888888889,59,29,39.2655305104864,6452.7526268111305,4478.670279301303,14.339450281802513,45.677977659154635,0,grid_connected_daily_soc_restore_50pct
20.0,12.0,240.0,extended-duration BESS,99.4975041958432,99.72222222222223,99.72222222222223,99.72222222222223,99.16666666666667,100.0,100.0,99.90759707265717,100.0,100.0,100.0,100.0,100.0,100.0,99.59414882138756,99.77777777777777,99.77777777777777,99.77777777777777,99.33333333333333,7,39,39.34532466377707,6462.919325539216,4498.012112708807,14.3620429456427,45.677977659154635,0,grid_connected_daily_soc_restore_50pct
30.0,8.0,240.0,extended-duration BESS,99.5126900854757,99.72222222222223,99.72222222222223,99.72222222222223,99.16666666666667,100.0,100.0,99.90759707265717,100.0,100.0,100.0,100.0,100.0,100.0,99.60575592509115,99.77777777777777,99.77777777777777,99.77777777777777,99.33333333333333,0,40,39.34991012656809,6462.919325539216,4499.596848649382,14.3620429456427,45.677977659154635,0,grid_connected_daily_soc_restore_50pct
40.0,6.0,240.0,extended-duration BESS,99.5126900854757,99.72222222222223,99.72222222222223,99.72222222222223,99.16666666666667,100.0,100.0,99.90759707265717,100.0,100.0,100.0,100.0,100.0,100.0,99.60575592509115,99.77777777777777,99.77777777777777,99.77777777777777,99.33333333333333,0,40,39.34991012656809,6462.919325539216,4499.596848649382,14.3620429456427,45.677977659154635,0,grid_connected_daily_soc_restore_50pct
60.0,4.0,240.0,short-duration BESS,99.5126900854757,99.72222222222223,99.72222222222223,99.72222222222223,99.16666666666667,100.0,100.0,99.90759707265717,100.0,100.0,100.0,100.0,100.0,100.0,99.60575592509115,99.77777777777777,99.77777777777777,99.77777777777777,99.33333333333333,0,40,39.34991012656809,6462.919325539216,4499.596848649382,14.3620429456427,45.677977659154635,0,grid_connected_daily_soc_restore_50pct
25.0,12.0,300.0,extended-duration BESS,99.8727929291911,99.72222222222223,100.0,99.72222222222223,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90277121074634,99.77777777777777,100.0,99.77777777777777,99.77777777777777,1,11,31.57379837763118,6512.876326457147,4499.683637300592,14.473058503238105,46.542382127323755,0,grid_connected_daily_soc_restore_50pct
50.0,6.0,300.0,extended-duration BESS,99.8727929291911,99.72222222222223,100.0,99.72222222222223,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90277121074634,99.77777777777777,100.0,99.77777777777777,99.77777777777777,0,11,31.57379837763118,6512.876326457147,4499.683637300592,14.473058503238105,46.542382127323755,0,grid_connected_daily_soc_restore_50pct
75.0,4.0,300.0,short-duration BESS,99.8727929291911,99.72222222222223,100.0,99.72222222222223,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90277121074634,99.77777777777777,100.0,99.77777777777777,99.77777777777777,0,11,31.57379837763118,6512.876326457147,4499.683637300592,14.473058503238105,46.542382127323755,0,grid_connected_daily_soc_restore_50pct
20.0,16.0,320.0,long-duration storage territory,99.92222951292723,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94055731140045,100.0,100.0,100.0,99.77777777777777,7,5,29.611631715040904,6521.309066884263,4498.012112708804,14.491797926409474,46.75848324436602,0,grid_connected_daily_soc_restore_50pct
40.0,8.0,320.0,extended-duration BESS,99.93824706343453,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95280008244086,100.0,100.0,100.0,99.77777777777777,0,9,29.615259155561276,6521.309066884263,4499.683637300592,14.491797926409474,46.75848324436602,0,grid_connected_daily_soc_restore_50pct
5.0,72.0,360.0,long-duration storage territory,81.2700056581839,61.94444444444444,77.22222222222223,61.94444444444444,51.388888888888886,60.717418958475236,95.75386619561189,81.74967062243485,55.55555555555556,73.33333333333333,55.55555555555556,44.44444444444444,59.49329175649793,92.2835338693954,81.38304600459747,60.66666666666667,76.44444444444444,60.66666666666667,50.0,1891,0,21.43393900860947,4905.846735480714,3435.536474976718,10.901881634401587,47.3106980601589,0,grid_connected_daily_soc_restore_50pct
10.0,36.0,360.0,long-duration storage territory,96.825182697164,96.11111111111111,98.61111111111111,96.11111111111111,90.83333333333333,91.33961231066276,100.0,96.93695021341334,94.44444444444444,97.77777777777777,94.44444444444444,88.88888888888889,89.21577233202494,100.0,96.85152241279101,95.77777777777777,98.44444444444444,95.77777777777777,90.44444444444444,358,0,25.507888020921005,6235.20505464416,4310.423952572816,13.856011232542578,47.1186517727698,0,grid_connected_daily_soc_restore_50pct
15.0,24.0,360.0,long-duration storage territory,99.57526496637537,99.72222222222223,100.0,99.72222222222223,99.16666666666667,100.0,100.0,99.70049312718238,100.0,100.0,100.0,100.0,99.72811978363549,100.0,99.60477688768165,99.77777777777777,100.0,99.77777777777777,99.33333333333333,59,0,26.233015567592744,6488.589572262958,4478.6702793013,14.41908793836213,47.1186517727698,0,grid_connected_daily_soc_restore_50pct
30.0,12.0,360.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,26.3371058972143,6529.264965937673,4499.683637300592,14.509477702083718,47.1186517727698,0,grid_connected_daily_soc_restore_50pct
60.0,6.0,360.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,26.3371058972143,6529.264965937673,4499.683637300592,14.509477702083718,47.1186517727698,0,grid_connected_daily_soc_restore_50pct
25.0,16.0,400.0,long-duration storage territory,99.99811888746221,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99856220025086,100.0,100.0,100.0,100.0,1,0,23.703054500134606,6529.0226140384575,4499.683637300592,14.508939142307684,47.406786595492825,0,grid_connected_daily_soc_restore_50pct
50.0,8.0,400.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,23.703395307492872,6529.264965937671,4499.683637300592,14.509477702083714,47.406786595492825,0,grid_connected_daily_soc_restore_50pct
100.0,4.0,400.0,short-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,23.703395307492872,6529.264965937671,4499.683637300592,14.509477702083714,47.406786595492825,0,grid_connected_daily_soc_restore_50pct
75.0,6.0,450.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.06968471777144,6529.264965937671,4499.683637300593,14.509477702083714,47.69492141821584,0,grid_connected_daily_soc_restore_50pct
10.0,48.0,480.0,long-duration storage territory,96.825182697164,96.11111111111111,98.61111111111111,96.11111111111111,90.83333333333333,91.33961231066276,100.0,96.93695021341334,94.44444444444444,97.77777777777777,94.44444444444444,88.88888888888889,89.21577233202494,100.0,96.85152241279101,95.77777777777777,98.44444444444444,95.77777777777777,90.44444444444444,358,0,19.130916015690755,6235.205054644161,4310.423952572816,13.85601123254258,47.83898882957735,0,grid_connected_daily_soc_restore_50pct
20.0,24.0,480.0,long-duration storage territory,99.92768648234963,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94472826295653,100.0,100.0,100.0,99.77777777777777,7,0,19.741911690973453,6522.012111958341,4498.012112708804,14.493360248796312,47.83898882957735,0,grid_connected_daily_soc_restore_50pct
30.0,16.0,480.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,19.752829422910725,6529.264965937671,4499.683637300592,14.509477702083714,47.83898882957735,0,grid_connected_daily_soc_restore_50pct
40.0,12.0,480.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,19.752829422910725,6529.264965937671,4499.683637300592,14.509477702083714,47.83898882957735,0,grid_connected_daily_soc_restore_50pct
60.0,8.0,480.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,19.752829422910725,6529.264965937671,4499.683637300592,14.509477702083714,47.83898882957735,0,grid_connected_daily_soc_restore_50pct
15.0,36.0,540.0,long-duration storage territory,99.57526496637537,99.72222222222223,100.0,99.72222222222223,99.16666666666667,100.0,100.0,99.70049312718238,100.0,100.0,100.0,100.0,99.72811978363549,100.0,99.60477688768165,99.77777777777777,100.0,99.77777777777777,99.33333333333333,59,0,17.48867704506183,6488.58957226295,4478.670279301303,14.419087938362111,48.07910118184652,0,grid_connected_daily_soc_restore_50pct
25.0,24.0,600.0,long-duration storage territory,99.99811888746221,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99856220025086,100.0,100.0,100.0,100.0,1,0,15.80203633342307,6529.022614038454,4499.683637300595,14.508939142307675,48.27119106366187,0,grid_connected_daily_soc_restore_50pct
50.0,12.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,15.802263538328582,6529.264965937667,4499.683637300595,14.509477702083704,48.27119106366187,0,grid_connected_daily_soc_restore_50pct
75.0,8.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,15.802263538328582,6529.264965937667,4499.683637300595,14.509477702083704,48.27119106366187,0,grid_connected_daily_soc_restore_50pct
100.0,6.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,15.802263538328582,6529.264965937667,4499.683637300595,14.509477702083704,48.27119106366187,0,grid_connected_daily_soc_restore_50pct
40.0,16.0,640.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.814622067183045,6529.264965937667,4499.683637300595,14.509477702083704,48.379241622183,0,grid_connected_daily_soc_restore_50pct
10.0,72.0,720.0,long-duration storage territory,96.825182697164,96.11111111111111,98.61111111111111,96.11111111111111,90.83333333333333,91.33961231066276,100.0,96.93695021341334,94.44444444444444,97.77777777777777,94.44444444444444,88.88888888888889,89.21577233202494,100.0,96.85152241279101,95.77777777777777,98.44444444444444,95.77777777777777,90.44444444444444,358,0,12.753944010460502,6235.205054644149,4310.423952572819,13.856011232542553,48.5593258863849,0,grid_connected_daily_soc_restore_50pct
15.0,48.0,720.0,long-duration storage territory,99.57526496637537,99.72222222222223,100.0,99.72222222222223,99.16666666666667,100.0,100.0,99.70049312718238,100.0,100.0,100.0,100.0,99.72811978363549,100.0,99.60477688768165,99.77777777777777,100.0,99.77777777777777,99.33333333333333,59,0,13.116507783796372,6488.589572262951,4478.670279301303,14.419087938362114,48.5593258863849,0,grid_connected_daily_soc_restore_50pct
20.0,36.0,720.0,long-duration storage territory,99.92768648234963,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94472826295653,100.0,100.0,100.0,99.77777777777777,7,0,13.161274460648968,6522.012111958336,4498.012112708808,14.493360248796304,48.5593258863849,0,grid_connected_daily_soc_restore_50pct
30.0,24.0,720.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,13.16855294860715,6529.264965937667,4499.683637300595,14.509477702083704,48.5593258863849,0,grid_connected_daily_soc_restore_50pct
60.0,12.0,720.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,13.16855294860715,6529.264965937667,4499.683637300595,14.509477702083704,48.5593258863849,0,grid_connected_daily_soc_restore_50pct
50.0,16.0,800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.851697653746436,6529.264965937667,4499.683637300595,14.509477702083704,48.70339329774641,0,grid_connected_daily_soc_restore_50pct
100.0,8.0,800.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.851697653746436,6529.264965937667,4499.683637300595,14.509477702083704,48.70339329774641,0,grid_connected_daily_soc_restore_50pct
25.0,36.0,900.0,long-duration storage territory,99.99811888746221,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99856220025086,100.0,100.0,100.0,100.0,1,0,10.534690888948713,6529.022614038453,4499.683637300595,14.508939142307673,48.847460709107914,0,grid_connected_daily_soc_restore_50pct
75.0,12.0,900.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,10.53484235888572,6529.264965937667,4499.683637300595,14.509477702083704,48.847460709107914,0,grid_connected_daily_soc_restore_50pct
20.0,48.0,960.0,long-duration storage territory,99.92768648234963,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94472826295653,100.0,100.0,100.0,99.77777777777777,7,0,9.870955845486726,6522.012111958336,4498.012112708807,14.493360248796304,48.91949441478867,0,grid_connected_daily_soc_restore_50pct
40.0,24.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.876414711455363,6529.264965937667,4499.6836373005945,14.509477702083704,48.91949441478867,0,grid_connected_daily_soc_restore_50pct
60.0,16.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.876414711455363,6529.264965937667,4499.6836373005945,14.509477702083704,48.91949441478867,0,grid_connected_daily_soc_restore_50pct
15.0,72.0,1080.0,long-duration storage territory,99.57526496637537,99.72222222222223,100.0,99.72222222222223,99.16666666666667,100.0,100.0,99.70049312718238,100.0,100.0,100.0,100.0,99.72811978363549,100.0,99.60477688768165,99.77777777777777,100.0,99.77777777777777,99.33333333333333,59,0,8.744338522530915,6488.58957226295,4478.6702793013,14.419087938362111,49.039550590923234,0,grid_connected_daily_soc_restore_50pct
30.0,36.0,1080.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.779035299071435,6529.264965937666,4499.683637300594,14.509477702083702,49.039550590923234,0,grid_connected_daily_soc_restore_50pct
25.0,48.0,1200.0,long-duration storage territory,99.99811888746221,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99856220025086,100.0,100.0,100.0,100.0,1,0,7.901018166711535,6529.0226140384475,4499.683637300594,14.50893914230766,49.135595531830916,0,grid_connected_daily_soc_restore_50pct
50.0,24.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.901131769164291,6529.26496593766,4499.683637300594,14.50947770208369,49.135595531830916,0,grid_connected_daily_soc_restore_50pct
75.0,16.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.901131769164291,6529.26496593766,4499.683637300594,14.50947770208369,49.135595531830916,0,grid_connected_daily_soc_restore_50pct
100.0,12.0,1200.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.901131769164291,6529.26496593766,4499.683637300594,14.50947770208369,49.135595531830916,0,grid_connected_daily_soc_restore_50pct
20.0,72.0,1440.0,long-duration storage territory,99.92768648234963,100.0,100.0,100.0,99.72222222222223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94472826295653,100.0,100.0,100.0,99.77777777777777,7,0,6.580637230324484,6522.012111958331,4498.012112708806,14.493360248796291,49.27966294319243,0,grid_connected_daily_soc_restore_50pct
30.0,48.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,6.584276474303575,6529.26496593766,4499.683637300594,14.50947770208369,49.27966294319243,0,grid_connected_daily_soc_restore_50pct
40.0,36.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,6.584276474303575,6529.26496593766,4499.683637300594,14.50947770208369,49.27966294319243,0,grid_connected_daily_soc_restore_50pct
60.0,24.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,6.584276474303575,6529.26496593766,4499.683637300594,14.50947770208369,49.27966294319243,0,grid_connected_daily_soc_restore_50pct
100.0,16.0,1600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.925848826873218,6529.26496593766,4499.683637300594,14.50947770208369,49.35169664887319,0,grid_connected_daily_soc_restore_50pct
25.0,72.0,1800.0,long-duration storage territory,99.99811888746221,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99856220025086,100.0,100.0,100.0,100.0,1,0,5.267345444474357,6529.0226140384475,4499.683637300594,14.50893914230766,49.42373035455394,0,grid_connected_daily_soc_restore_50pct
50.0,36.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.26742117944286,6529.26496593766,4499.683637300594,14.50947770208369,49.42373035455394,0,grid_connected_daily_soc_restore_50pct
75.0,24.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.26742117944286,6529.26496593766,4499.683637300594,14.50947770208369,49.42373035455394,0,grid_connected_daily_soc_restore_50pct
40.0,48.0,1920.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.938207355727681,6529.26496593766,4499.683637300594,14.50947770208369,49.45974720739432,0,grid_connected_daily_soc_restore_50pct
30.0,72.0,2160.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.389517649535717,6529.2649659376875,4499.683637300603,14.50947770208375,49.51977529546164,0,grid_connected_daily_soc_restore_50pct
